2.500485e-17	1.497144e-17	9.854053e-18	7.302529e-18	5.988707e-18	5.281536e-18	4.884981e-18	4.655278e-18	4.519060e-18	4.436969e-18	4.386968e-18	4.356303e-18	4.337414e-18	4.325747e-18	4.318528e-18	4.314056e-18	4.311284e-18	4.309566e-18	4.308500e-18	4.307839e-18	4.307428e-18	4.307174e-18	4.307016e-18	4.306918e-18	4.306857e-18	4.306819e-18	4.306795e-18	4.306780e-18	4.306769e-18	4.306762e-18	4.306756e-18	4.306749e-18	4.306740e-18	4.306727e-18	4.306707e-18	4.306674e-18	4.306623e-18	4.306540e-18	4.306407e-18	4.306192e-18	4.305846e-18	4.305289e-18	4.304390e-18	4.302943e-18	4.300609e-18	4.296849e-18	4.290790e-18	4.281025e-18	4.265290e-18	4.239934e-18	4.199079e-18	4.133259e-18	4.027241e-18	3.856527e-18	3.581783e-18	3.139984e-18	2.430539e-18	1.293960e-18	-5.193553e-19	-3.388214e-18	-7.834208e-18	-1.427819e-17	-2.103430e-17	
-4.648923e-03	-2.884695e-03	-1.789978e-03	-1.110696e-03	-6.891962e-04	-4.276520e-04	-2.653616e-04	-1.646591e-04	-1.021724e-04	-6.339880e-05	-3.933949e-05	-2.441048e-05	-1.514691e-05	-9.398782e-06	-5.832023e-06	-3.618819e-06	-2.245507e-06	-1.393356e-06	-8.645891e-07	-5.364847e-07	-3.328933e-07	-2.065631e-07	-1.281741e-07	-7.953310e-08	-4.935095e-08	-3.062268e-08	-1.900163e-08	-1.179067e-08	-7.316209e-09	-4.539769e-09	-2.816964e-09	-1.747950e-09	-1.084618e-09	-6.730142e-10	-4.176110e-10	-2.591311e-10	-1.607930e-10	-9.977340e-11	-6.191023e-11	-3.841581e-11	-2.383733e-11	-1.479126e-11	-9.178099e-12	-5.695086e-12	-3.533847e-12	-2.192780e-12	-1.360637e-12	-8.442850e-13	-5.238846e-13	-3.250737e-13	-2.017102e-13	-1.251627e-13	-7.766513e-14	-4.819392e-14	-2.990906e-14	-1.856678e-14	-1.153468e-14	-7.180648e-15	-4.494153e-15	-2.851643e-15	-1.871761e-15	-1.326476e-15	-1.086052e-15	
-9.299216e-03	-5.770241e-03	-3.580483e-03	-2.221720e-03	-1.378596e-03	-8.554301e-04	-5.308015e-04	-3.293668e-04	-2.043748e-04	-1.268163e-04	-7.869057e-05	-4.882815e-05	-3.029828e-05	-1.880033e-05	-1.166576e-05	-7.238704e-06	-4.491677e-06	-2.787123e-06	-1.729433e-06	-1.073128e-06	-6.658847e-07	-4.131870e-07	-2.563860e-07	-1.590896e-07	-9.871645e-08	-6.125438e-08	-3.800886e-08	-2.358481e-08	-1.463457e-08	-9.080875e-09	-5.634759e-09	-3.496415e-09	-2.169555e-09	-1.346227e-09	-8.353450e-10	-5.183386e-10	-3.216334e-10	-1.995762e-10	-1.238387e-10	-7.684295e-11	-4.768169e-11	-2.958689e-11	-1.835891e-11	-1.139185e-11	-7.068739e-12	-4.386210e-12	-2.721679e-12	-1.688823e-12	-1.047928e-12	-6.502475e-13	-4.034840e-13	-2.503663e-13	-1.553572e-13	-9.640591e-14	-5.983051e-14	-3.714218e-14	-2.307519e-14	-1.436471e-14	-8.989112e-15	-5.700736e-15	-3.736237e-15	-2.639061e-15	-2.151384e-15	
-1.395225e-02	-8.657488e-03	-5.372044e-03	-3.333398e-03	-2.068401e-03	-1.283460e-03	-7.963979e-04	-4.941715e-04	-3.066376e-04	-1.902712e-04	-1.180649e-04	-7.326023e-05	-4.545858e-05	-2.820743e-05	-1.750295e-05	-1.086072e-05	-6.739170e-06	-4.181711e-06	-2.594787e-06	-1.610087e-06	-9.990724e-07	-6.199328e-07	-3.846735e-07	-2.386931e-07	-1.481111e-07	-9.190415e-08	-5.702729e-08	-3.538591e-08	-2.195725e-08	-1.362466e-08	-8.454215e-09	-5.245911e-09	-3.255132e-09	-2.019836e-09	-1.253325e-09	-7.776989e-10	-4.825686e-10	-2.994379e-10	-1.858037e-10	-1.152927e-10	-7.154011e-11	-4.439124e-11	-2.754513e-11	-1.709198e-11	-1.060572e-11	-6.580934e-12	-4.083523e-12	-2.533859e-12	-1.572280e-12	-9.756129e-13	-6.053769e-13	-3.756438e-13	-2.330950e-13	-1.446463e-13	-8.976961e-14	-5.572853e-14	-3.462250e-14	-2.155300e-14	-1.348672e-14	-8.551510e-15	-5.601812e-15	-3.952420e-15	-3.217344e-15	
-1.860940e-02	-1.154729e-02	-7.165189e-03	-4.446060e-03	-2.758817e-03	-1.711869e-03	-1.062229e-03	-6.591221e-04	-4.089907e-04	-2.537822e-04	-1.574740e-04	-9.771391e-05	-6.063230e-05	-3.762285e-05	-2.334529e-05	-1.448595e-05	-8.988652e-06	-5.577533e-06	-3.460906e-06	-2.147521e-06	-1.332555e-06	-8.268614e-07	-5.130744e-07	-3.183670e-07	-1.975494e-07	-1.225810e-07	-7.606255e-08	-4.719745e-08	-2.928641e-08	-1.817246e-08	-1.127617e-08	-6.996955e-09	-4.341669e-09	-2.694042e-09	-1.671675e-09	-1.037289e-09	-6.436462e-10	-3.993879e-10	-2.478235e-10	-1.537766e-10	-9.541963e-11	-5.920868e-11	-3.673948e-11	-2.279715e-11	-1.414582e-11	-8.777599e-12	-5.446572e-12	-3.379643e-12	-2.097096e-12	-1.301266e-12	-8.074483e-13	-5.010321e-13	-3.109017e-13	-1.929294e-13	-1.197352e-13	-7.433132e-14	-4.618003e-14	-2.874765e-14	-1.798831e-14	-1.140481e-14	-7.469038e-15	-5.266941e-15	-4.284247e-15	
-2.327204e-02	-1.444050e-02	-8.960450e-03	-5.560034e-03	-3.450048e-03	-2.140783e-03	-1.328374e-03	-8.242671e-04	-5.114646e-04	-3.173681e-04	-1.969295e-04	-1.221964e-04	-7.582391e-05	-4.704937e-05	-2.919453e-05	-1.811545e-05	-1.124079e-05	-6.975002e-06	-4.328047e-06	-2.685589e-06	-1.666431e-06	-1.034034e-06	-6.416268e-07	-3.981348e-07	-2.470460e-07	-1.532941e-07	-9.512026e-08	-5.902292e-08	-3.662421e-08	-2.272563e-08	-1.410144e-08	-8.750063e-09	-5.429487e-09	-3.369042e-09	-2.090519e-09	-1.297184e-09	-8.049138e-10	-4.994557e-10	-3.099164e-10	-1.923057e-10	-1.193273e-10	-7.404360e-11	-4.594467e-11	-2.850905e-11	-1.769010e-11	-1.097685e-11	-6.811229e-12	-4.226424e-12	-2.622531e-12	-1.627304e-12	-1.009758e-12	-6.265683e-13	-3.888000e-13	-2.412694e-13	-1.497361e-13	-9.295605e-14	-5.775118e-14	-3.595079e-14	-2.249520e-14	-1.426147e-14	-9.338465e-15	-6.583011e-15	-5.352408e-15	
-2.794156e-02	-1.733797e-02	-1.075836e-02	-6.675650e-03	-4.142297e-03	-2.570330e-03	-1.594911e-03	-9.896557e-04	-6.140896e-04	-3.810477e-04	-2.364433e-04	-1.467150e-04	-9.103791e-05	-5.648978e-05	-3.505238e-05	-2.175030e-05	-1.349624e-05	-8.374530e-06	-5.196466e-06	-3.224451e-06	-2.000798e-06	-1.241512e-06	-7.703687e-07	-4.780202e-07	-2.966155e-07	-1.840524e-07	-1.142061e-07	-7.086582e-08	-4.397283e-08	-2.728551e-08	-1.693089e-08	-1.050576e-08	-6.518910e-09	-4.045038e-09	-2.509980e-09	-1.557463e-09	-9.664191e-10	-5.996711e-10	-3.721009e-10	-2.308917e-10	-1.432702e-10	-8.890038e-11	-5.516343e-11	-3.422937e-11	-2.123961e-11	-1.317935e-11	-8.177898e-12	-5.074453e-12	-3.148741e-12	-1.953822e-12	-1.212366e-12	-7.522896e-13	-4.668133e-13	-2.896807e-13	-1.797812e-13	-1.116082e-13	-6.933940e-14	-4.316455e-14	-2.700874e-14	-1.712234e-14	-1.121065e-14	-7.901022e-15	-6.422144e-15	
-3.261934e-02	-2.024057e-02	-1.255944e-02	-7.793240e-03	-4.835771e-03	-3.000636e-03	-1.861920e-03	-1.155337e-03	-7.168961e-04	-4.448400e-04	-2.760270e-04	-1.712770e-04	-1.062788e-04	-6.594690e-05	-4.092060e-05	-2.539158e-05	-1.575569e-05	-9.776534e-06	-6.066421e-06	-3.764265e-06	-2.335758e-06	-1.449357e-06	-8.993383e-07	-5.580469e-07	-3.462728e-07	-2.148652e-07	-1.333256e-07	-8.272967e-08	-5.133445e-08	-3.185345e-08	-1.976533e-08	-1.226456e-08	-7.610259e-09	-4.722229e-09	-2.930183e-09	-1.818203e-09	-1.128210e-09	-7.000638e-10	-4.343954e-10	-2.695460e-10	-1.672555e-10	-1.037835e-10	-6.439850e-11	-3.995981e-11	-2.479539e-11	-1.538575e-11	-9.546984e-12	-5.923983e-12	-3.675882e-12	-2.280917e-12	-1.415332e-12	-8.782332e-13	-5.449645e-13	-3.381777e-13	-2.098795e-13	-1.302934e-13	-8.094812e-14	-5.039107e-14	-3.153027e-14	-1.998827e-14	-1.308614e-14	-9.221365e-15	-7.493772e-15	
-3.730677e-02	-2.314916e-02	-1.436425e-02	-8.913137e-03	-5.530676e-03	-3.431831e-03	-2.129480e-03	-1.321360e-03	-8.199148e-04	-5.087640e-04	-3.156923e-04	-1.958897e-04	-1.215512e-04	-7.542354e-05	-4.680094e-05	-2.904037e-05	-1.801979e-05	-1.118143e-05	-6.938172e-06	-4.305194e-06	-2.671409e-06	-1.657631e-06	-1.028574e-06	-6.382389e-07	-3.960325e-07	-2.457415e-07	-1.524847e-07	-9.461800e-08	-5.871126e-08	-3.643083e-08	-2.260563e-08	-1.402698e-08	-8.703861e-09	-5.400818e-09	-3.351253e-09	-2.079480e-09	-1.290335e-09	-8.006637e-10	-4.968185e-10	-3.082800e-10	-1.912903e-10	-1.186972e-10	-7.365263e-11	-4.570207e-11	-2.835852e-11	-1.759669e-11	-1.091890e-11	-6.775266e-12	-4.204110e-12	-2.608688e-12	-1.618718e-12	-1.004437e-12	-6.232770e-13	-3.867747e-13	-2.400400e-13	-1.490172e-13	-9.258079e-14	-5.763250e-14	-3.606112e-14	-2.286012e-14	-1.496551e-14	-1.054443e-14	-8.567612e-15	
-4.200526e-02	-2.606461e-02	-1.617331e-02	-1.003567e-02	-6.227220e-03	-3.864042e-03	-2.397670e-03	-1.487774e-03	-9.231765e-04	-5.728387e-04	-3.554512e-04	-2.205604e-04	-1.368596e-04	-8.492252e-05	-5.269514e-05	-3.269777e-05	-2.028924e-05	-1.258964e-05	-7.811979e-06	-4.847398e-06	-3.007851e-06	-1.866397e-06	-1.158115e-06	-7.186199e-07	-4.459096e-07	-2.766907e-07	-1.716889e-07	-1.065344e-07	-6.610547e-08	-4.101900e-08	-2.545263e-08	-1.579357e-08	-9.800042e-09	-6.081008e-09	-3.773316e-09	-2.341374e-09	-1.452842e-09	-9.015008e-10	-5.593888e-10	-3.471054e-10	-2.153818e-10	-1.336462e-10	-8.292859e-11	-5.145788e-11	-3.193004e-11	-1.981286e-11	-1.229404e-11	-7.628557e-12	-4.733584e-12	-2.937232e-12	-1.822583e-12	-1.130938e-12	-7.017742e-13	-4.354863e-13	-2.702715e-13	-1.677851e-13	-1.042409e-13	-6.489101e-14	-4.060267e-14	-2.573874e-14	-1.684931e-14	-1.187062e-14	-9.643984e-15	
