2.453155e-17	1.473160e-17	9.747782e-18	7.256111e-18	5.967738e-18	5.271347e-18	4.879329e-18	4.651344e-18	4.515346e-18	4.432389e-18	4.380372e-18	4.346128e-18	4.321285e-18	4.299915e-18	4.276999e-18	4.247195e-18	4.203583e-18	4.136053e-18	4.028974e-18	3.857603e-18	3.582450e-18	3.140398e-18	2.430797e-18	1.294120e-18	-5.192550e-19	-3.388151e-18	-7.834166e-18	-1.427817e-17	-2.103427e-17	
-6.944562e-03	-4.309159e-03	-2.673869e-03	-1.659158e-03	-1.029521e-03	-6.388266e-04	-3.963973e-04	-2.459678e-04	-1.526251e-04	-9.470514e-05	-5.876533e-05	-3.646438e-05	-2.262645e-05	-1.403991e-05	-8.711885e-06	-5.405806e-06	-3.354361e-06	-2.081431e-06	-1.291581e-06	-8.014935e-07	-4.974251e-07	-3.088041e-07	-1.918536e-07	-1.194304e-07	-7.472581e-08	-4.736437e-08	-3.099572e-08	-2.182089e-08	-1.771046e-08	
-1.389544e-02	-8.622234e-03	-5.350168e-03	-3.319824e-03	-2.059979e-03	-1.278234e-03	-7.931548e-04	-4.921592e-04	-3.053889e-04	-1.894964e-04	-1.175841e-04	-7.296190e-05	-4.527347e-05	-2.809258e-05	-1.743169e-05	-1.081653e-05	-6.711771e-06	-4.164754e-06	-2.584335e-06	-1.603715e-06	-9.953022e-07	-6.178889e-07	-3.838815e-07	-2.389693e-07	-1.495195e-07	-9.477178e-08	-6.201962e-08	-4.366160e-08	-3.543702e-08	
-2.085896e-02	-1.294316e-02	-8.031339e-03	-4.983513e-03	-3.092311e-03	-1.918805e-03	-1.190635e-03	-7.387987e-04	-4.584307e-04	-2.844601e-04	-1.765099e-04	-1.095259e-04	-6.796172e-05	-4.217082e-05	-2.616736e-05	-1.623709e-05	-1.007529e-05	-6.251869e-06	-3.879443e-06	-2.407398e-06	-1.494086e-06	-9.275363e-07	-5.762590e-07	-3.587258e-07	-2.244494e-07	-1.422655e-07	-9.309998e-08	-6.554208e-08	-5.319584e-08	
-2.784154e-02	-1.727591e-02	-1.071984e-02	-6.651753e-03	-4.127468e-03	-2.561128e-03	-1.589202e-03	-9.861129e-04	-6.118913e-04	-3.796837e-04	-2.355969e-04	-1.461898e-04	-9.071203e-05	-5.628758e-05	-3.492694e-05	-2.167249e-05	-1.344802e-05	-8.344694e-06	-5.178094e-06	-3.213278e-06	-1.994234e-06	-1.238031e-06	-7.691628e-07	-4.788100e-07	-2.995843e-07	-1.898891e-07	-1.242654e-07	-8.748241e-08	-7.100325e-08	
-3.484965e-02	-2.162450e-02	-1.341818e-02	-8.326093e-03	-5.166410e-03	-3.205801e-03	-1.989226e-03	-1.234331e-03	-7.659130e-04	-4.752554e-04	-2.949000e-04	-1.829879e-04	-1.135455e-04	-7.045597e-05	-4.371854e-05	-2.712776e-05	-1.683307e-05	-1.044517e-05	-6.481493e-06	-4.022106e-06	-2.496210e-06	-1.549661e-06	-9.627720e-07	-5.993332e-07	-3.749939e-07	-2.376869e-07	-1.555447e-07	-1.095030e-07	-8.887577e-08	
-4.188989e-02	-2.599303e-02	-1.612889e-02	-1.000811e-02	-6.210117e-03	-3.853429e-03	-2.391085e-03	-1.483688e-03	-9.206410e-04	-5.712654e-04	-3.544750e-04	-2.199547e-04	-1.364837e-04	-8.468932e-05	-5.255046e-05	-3.260805e-05	-2.023365e-05	-1.255528e-05	-7.790870e-06	-4.834643e-06	-3.000489e-06	-1.862720e-06	-1.157269e-06	-7.204092e-07	-4.507493e-07	-2.857039e-07	-1.869675e-07	-1.316245e-07	-1.068303e-07	
-4.896903e-02	-3.038569e-02	-1.885457e-02	-1.169942e-02	-7.259588e-03	-4.504635e-03	-2.795164e-03	-1.734423e-03	-1.076224e-03	-6.678058e-04	-4.143791e-04	-2.571257e-04	-1.595487e-04	-9.900129e-05	-6.143117e-05	-3.811861e-05	-2.365301e-05	-1.467705e-05	-9.107479e-06	-5.651668e-06	-3.507553e-06	-2.177508e-06	-1.352840e-06	-8.421539e-07	-5.269231e-07	-3.339861e-07	-2.185639e-07	-1.538682e-07	-1.248839e-07	
-5.609398e-02	-3.480678e-02	-2.159790e-02	-1.340168e-02	-8.315853e-03	-5.160056e-03	-3.201858e-03	-1.986780e-03	-1.232813e-03	-7.649710e-04	-4.746709e-04	-2.945373e-04	-1.827629e-04	-1.134059e-04	-7.036935e-05	-4.366484e-05	-2.709451e-05	-1.681255e-05	-1.043261e-05	-6.473981e-06	-4.017900e-06	-2.494333e-06	-1.549678e-06	-9.646866e-07	-6.035900e-07	-3.825808e-07	-2.503648e-07	-1.762560e-07	-1.430544e-07	
-6.327191e-02	-3.926075e-02	-2.436162e-02	-1.511659e-02	-9.379970e-03	-5.820350e-03	-3.611576e-03	-2.241013e-03	-1.390567e-03	-8.628586e-04	-5.354110e-04	-3.322270e-04	-2.061496e-04	-1.279176e-04	-7.937399e-05	-4.925230e-05	-3.056159e-05	-1.896392e-05	-1.176759e-05	-7.302408e-06	-4.532040e-06	-2.813515e-06	-1.747978e-06	-1.088130e-06	-6.808269e-07	-4.315368e-07	-2.824021e-07	-1.988101e-07	-1.613600e-07	
