-4.939463e-16	-4.850330e-16	-4.797289e-16	-4.763241e-16	-4.738403e-16	-4.718319e-16	-4.701035e-16	-4.685673e-16	-4.671823e-16	-4.659276e-16	-4.647920e-16	-4.637687e-16	-4.628536e-16	-4.620437e-16	-4.613368e-16	-4.607314e-16	-4.602260e-16	-4.598195e-16	-4.595110e-16	-4.592996e-16	-4.591846e-16	-4.591653e-16	-4.592411e-16	-4.594115e-16	-4.596761e-16	-4.600344e-16	-4.604863e-16	-4.610316e-16	-4.616701e-16	-4.624018e-16	-4.632269e-16	-4.641458e-16	-4.651590e-16	-4.662678e-16	-4.674739e-16	-4.687803e-16	-4.701928e-16	-4.717220e-16	-4.733900e-16	-4.752479e-16	-4.774352e-16	-4.804378e-16	-4.864751e-16	
-3.104542e-02	-3.048078e-02	-2.951919e-02	-2.831136e-02	-2.695080e-02	-2.549555e-02	-2.398160e-02	-2.243129e-02	-2.085847e-02	-1.927173e-02	-1.767640e-02	-1.607578e-02	-1.447191e-02	-1.286607e-02	-1.125902e-02	-9.651248e-03	-8.043045e-03	-6.434586e-03	-4.825974e-03	-3.217265e-03	-1.608483e-03	3.676227e-07	1.609304e-03	3.218361e-03	4.827601e-03	6.437121e-03	8.047075e-03	9.657709e-03	1.126941e-02	1.288280e-02	1.449888e-02	1.611922e-02	1.774641e-02	1.938456e-02	2.104031e-02	2.272434e-02	2.445387e-02	2.625665e-02	2.817737e-02	3.028807e-02	3.270483e-02	3.561471e-02	3.931917e-02	
-6.211431e-02	-6.098445e-02	-5.906045e-02	-5.664383e-02	-5.392168e-02	-5.101008e-02	-4.798105e-02	-4.487926e-02	-4.173244e-02	-3.855778e-02	-3.536594e-02	-3.216351e-02	-2.895459e-02	-2.574170e-02	-2.252641e-02	-1.930967e-02	-1.609207e-02	-1.287396e-02	-9.655538e-03	-6.436923e-03	-3.218163e-03	7.354608e-07	3.219805e-03	6.439116e-03	9.658792e-03	1.287903e-02	1.610013e-02	1.932260e-02	2.254720e-02	2.577518e-02	2.900853e-02	3.225043e-02	3.550601e-02	3.878352e-02	4.209623e-02	4.546553e-02	4.892586e-02	5.253272e-02	5.637554e-02	6.059843e-02	6.543361e-02	7.125531e-02	7.866664e-02	
-9.323019e-02	-9.153395e-02	-8.864593e-02	-8.501861e-02	-8.093277e-02	-7.656261e-02	-7.201621e-02	-6.736064e-02	-6.263748e-02	-5.787253e-02	-5.308179e-02	-4.827517e-02	-4.345881e-02	-3.863649e-02	-3.381057e-02	-2.898247e-02	-2.415308e-02	-1.932291e-02	-1.449229e-02	-9.661373e-03	-4.830239e-03	1.103730e-06	4.832702e-03	9.664664e-03	1.449717e-02	1.933052e-02	2.416517e-02	2.900187e-02	3.384177e-02	3.868674e-02	4.353976e-02	4.840561e-02	5.329200e-02	5.821129e-02	6.318342e-02	6.824046e-02	7.343412e-02	7.884768e-02	8.461535e-02	9.095340e-02	9.821033e-02	1.069478e-01	1.180708e-01	
-1.244167e-01	-1.221524e-01	-1.182979e-01	-1.134570e-01	-1.080043e-01	-1.021723e-01	-9.610509e-02	-8.989223e-02	-8.358921e-02	-7.723042e-02	-7.083722e-02	-6.442282e-02	-5.799543e-02	-5.156009e-02	-4.511993e-02	-3.867687e-02	-3.223209e-02	-2.578628e-02	-1.933985e-02	-1.289303e-02	-6.445916e-03	1.472648e-06	6.449203e-03	1.289742e-02	1.934636e-02	2.579643e-02	3.224823e-02	3.870276e-02	4.516156e-02	5.162713e-02	5.810343e-02	6.459686e-02	7.111769e-02	7.768241e-02	8.431762e-02	9.106614e-02	9.799693e-02	1.052211e-01	1.129178e-01	1.213755e-01	1.310591e-01	1.427182e-01	1.575602e-01	
-1.556977e-01	-1.528630e-01	-1.480387e-01	-1.419804e-01	-1.351567e-01	-1.278583e-01	-1.202658e-01	-1.124910e-01	-1.046034e-01	-9.664601e-02	-8.864557e-02	-8.061861e-02	-7.257538e-02	-6.452221e-02	-5.646301e-02	-4.840019e-02	-4.033519e-02	-3.226891e-02	-2.420186e-02	-1.613432e-02	-8.066412e-03	1.842434e-06	8.070525e-03	1.613981e-02	2.421001e-02	3.228161e-02	4.035539e-02	4.843257e-02	5.651510e-02	6.460608e-02	7.271051e-02	8.083635e-02	8.899646e-02	9.721150e-02	1.055147e-01	1.139597e-01	1.226327e-01	1.316728e-01	1.413040e-01	1.518872e-01	1.640044e-01	1.785929e-01	1.971637e-01	
-1.870974e-01	-1.836892e-01	-1.778912e-01	-1.706106e-01	-1.624106e-01	-1.536403e-01	-1.445167e-01	-1.351741e-01	-1.256960e-01	-1.161340e-01	-1.065204e-01	-9.687481e-02	-8.720973e-02	-7.753270e-02	-6.784842e-02	-5.815978e-02	-4.846853e-02	-3.877574e-02	-2.908202e-02	-1.938771e-02	-9.692956e-03	2.213309e-06	9.697896e-03	1.939431e-02	2.909181e-02	3.879100e-02	4.849280e-02	5.819868e-02	6.791099e-02	7.763345e-02	8.737205e-02	9.713639e-02	1.069419e-01	1.168134e-01	1.267908e-01	1.369384e-01	1.473600e-01	1.582226e-01	1.697953e-01	1.825117e-01	1.970707e-01	2.145986e-01	2.369103e-01	
-2.186401e-01	-2.146551e-01	-2.078783e-01	-1.993696e-01	-1.897869e-01	-1.795380e-01	-1.688764e-01	-1.579589e-01	-1.468831e-01	-1.357094e-01	-1.244753e-01	-1.132039e-01	-1.019097e-01	-9.060151e-02	-7.928487e-02	-6.796313e-02	-5.663834e-02	-4.531174e-02	-3.398406e-02	-2.265568e-02	-1.132679e-02	2.585497e-06	1.133256e-02	2.266339e-02	3.399550e-02	4.532957e-02	5.666669e-02	6.800857e-02	7.935796e-02	9.071921e-02	1.020993e-01	1.135095e-01	1.249677e-01	1.365030e-01	1.481620e-01	1.600199e-01	1.721978e-01	1.848909e-01	1.984134e-01	2.132719e-01	2.302830e-01	2.507621e-01	2.768295e-01	
-2.503507e-01	-2.457847e-01	-2.380233e-01	-2.282798e-01	-2.173068e-01	-2.055715e-01	-1.933637e-01	-1.808631e-01	-1.681812e-01	-1.553873e-01	-1.425242e-01	-1.296185e-01	-1.166866e-01	-1.037388e-01	-9.078123e-02	-7.781784e-02	-6.485095e-02	-5.188199e-02	-3.891179e-02	-2.594078e-02	-1.296919e-02	2.959227e-06	1.297580e-02	2.594961e-02	3.892488e-02	5.190239e-02	6.488340e-02	7.786985e-02	9.086489e-02	1.038735e-01	1.169037e-01	1.299682e-01	1.430878e-01	1.562956e-01	1.696450e-01	1.832220e-01	1.971653e-01	2.116981e-01	2.271803e-01	2.441916e-01	2.636666e-01	2.871109e-01	3.169513e-01	
-2.822546e-01	-2.771028e-01	-2.683502e-01	-2.573639e-01	-2.449921e-01	-2.317613e-01	-2.179979e-01	-2.039046e-01	-1.896071e-01	-1.751832e-01	-1.606814e-01	-1.461315e-01	-1.315522e-01	-1.169548e-01	-1.023465e-01	-8.773166e-02	-7.311283e-02	-5.849166e-02	-4.386907e-02	-2.924559e-02	-1.462145e-02	3.334730e-06	1.462889e-02	2.925554e-02	4.388383e-02	5.851464e-02	7.314939e-02	8.779027e-02	1.024408e-01	1.171067e-01	1.317968e-01	1.465257e-01	1.613165e-01	1.762067e-01	1.912566e-01	2.065629e-01	2.222819e-01	2.386653e-01	2.561184e-01	2.752948e-01	2.972474e-01	3.236730e-01	3.573062e-01	
