1.996244e-17	1.178749e-17	7.834129e-18	6.028694e-18	5.189902e-18	4.782573e-18	4.574096e-18	4.461890e-18	4.398893e-18	4.362367e-18	4.340708e-18	4.327682e-18	4.319803e-18	4.315064e-18	4.312296e-18	4.310831e-18	4.310319e-18	4.310638e-18	4.311868e-18	4.314306e-18	4.318554e-18	4.325687e-18	4.337599e-18	4.357673e-18	4.392185e-18	4.453422e-18	4.567236e-18	4.793844e-18	5.297723e-18	6.648922e-18	1.143411e-17	
-3.910986e-03	-2.426804e-03	-1.505860e-03	-9.344108e-04	-5.798294e-04	-3.598207e-04	-2.233228e-04	-1.386560e-04	-8.616980e-05	-5.368281e-05	-3.365508e-05	-2.143836e-05	-1.419728e-05	-1.025124e-05	-8.684420e-06	-9.133166e-06	-1.170163e-05	-1.698593e-05	-2.621249e-05	-4.152272e-05	-6.646997e-05	-1.068442e-04	-1.720160e-04	-2.771110e-04	-4.465208e-04	-7.195636e-04	-1.159610e-03	-1.868791e-03	-3.011700e-03	-4.853594e-03	-7.821961e-03	
-7.825318e-03	-4.855685e-03	-3.013008e-03	-1.869621e-03	-1.160155e-03	-7.199492e-04	-4.468367e-04	-2.774305e-04	-1.724133e-04	-1.074116e-04	-6.733896e-05	-4.289507e-05	-2.840670e-05	-2.051126e-05	-1.737627e-05	-1.827415e-05	-2.341327e-05	-3.398639e-05	-5.244742e-05	-8.308097e-05	-1.329968e-04	-2.137799e-04	-3.441792e-04	-5.544591e-04	-8.934236e-04	-1.439743e-03	-2.320212e-03	-3.739181e-03	-6.025976e-03	-9.711341e-03	-1.565061e-02	
-1.174636e-02	-7.288727e-03	-4.522739e-03	-2.806434e-03	-1.741475e-03	-1.080695e-03	-6.707335e-04	-4.164429e-04	-2.588046e-04	-1.612324e-04	-1.010805e-04	-6.438853e-05	-4.264047e-05	-3.078885e-05	-2.608301e-05	-2.743079e-05	-3.514498e-05	-5.101598e-05	-7.872729e-05	-1.247104e-04	-1.996376e-04	-3.208988e-04	-5.166374e-04	-8.322825e-04	-1.341092e-03	-2.161156e-03	-3.482803e-03	-5.612775e-03	-9.045417e-03	-1.457741e-02	-2.349268e-02	
-1.567749e-02	-9.728034e-03	-6.036356e-03	-3.745659e-03	-2.324291e-03	-1.442369e-03	-8.952068e-04	-5.558132e-04	-3.454183e-04	-2.151917e-04	-1.349090e-04	-8.593734e-05	-5.691089e-05	-4.109290e-05	-3.481217e-05	-3.661101e-05	-4.690690e-05	-6.808942e-05	-1.050748e-04	-1.664471e-04	-2.664500e-04	-4.282935e-04	-6.895396e-04	-1.110821e-03	-1.789913e-03	-2.884427e-03	-4.648388e-03	-7.491194e-03	-1.207263e-02	-1.945601e-02	-3.135494e-02	
-1.962215e-02	-1.217573e-02	-7.555183e-03	-4.688115e-03	-2.909113e-03	-1.805288e-03	-1.120453e-03	-6.956631e-04	-4.323301e-04	-2.693368e-04	-1.688539e-04	-1.075603e-04	-7.123042e-05	-5.143241e-05	-4.357137e-05	-4.582281e-05	-5.870928e-05	-8.522160e-05	-1.315130e-04	-2.083273e-04	-3.334924e-04	-5.360577e-04	-8.630368e-04	-1.390318e-03	-2.240279e-03	-3.610186e-03	-5.817983e-03	-9.376076e-03	-1.511026e-02	-2.435140e-02	-3.924425e-02	
-2.358384e-02	-1.463400e-02	-9.080562e-03	-5.634638e-03	-3.496459e-03	-2.169773e-03	-1.346670e-03	-8.361163e-04	-5.196169e-04	-3.237155e-04	-2.029452e-04	-1.292766e-04	-8.561172e-05	-6.181654e-05	-5.236836e-05	-5.507437e-05	-7.056259e-05	-1.024277e-04	-1.580653e-04	-2.503883e-04	-4.008239e-04	-6.442869e-04	-1.037283e-03	-1.671021e-03	-2.692588e-03	-4.339077e-03	-6.992624e-03	-1.126909e-02	-1.816100e-02	-2.926790e-02	-4.716760e-02	
-2.756610e-02	-1.710503e-02	-1.061387e-02	-6.586079e-03	-4.086855e-03	-2.536151e-03	-1.574063e-03	-9.772993e-04	-6.073571e-04	-3.783766e-04	-2.372137e-04	-1.511056e-04	-1.000677e-04	-7.225461e-05	-6.121105e-05	-6.437398e-05	-8.247749e-05	-1.197232e-04	-1.847555e-04	-2.926677e-04	-4.685053e-04	-7.530784e-04	-1.212434e-03	-1.953183e-03	-3.147246e-03	-5.071755e-03	-8.173368e-03	-1.317194e-02	-2.122759e-02	-3.420996e-02	-5.513212e-02	
-3.157260e-02	-1.959110e-02	-1.215650e-02	-7.543310e-03	-4.680846e-03	-2.904760e-03	-1.802840e-03	-1.119342e-03	-6.956314e-04	-4.333705e-04	-2.716907e-04	-1.730676e-04	-1.146118e-04	-8.275621e-05	-7.010757e-05	-7.373020e-05	-9.446490e-05	-1.371240e-04	-2.116082e-04	-3.352046e-04	-5.365986e-04	-8.625320e-04	-1.388651e-03	-2.237061e-03	-3.604672e-03	-5.808892e-03	-9.361299e-03	-1.508637e-02	-2.431284e-02	-3.918209e-02	-6.314511e-02	
-3.560710e-02	-2.209455e-02	-1.370992e-02	-8.507231e-03	-5.278987e-03	-3.275944e-03	-2.033216e-03	-1.262376e-03	-7.845226e-04	-4.887487e-04	-3.064086e-04	-1.951830e-04	-1.292574e-04	-9.333120e-05	-7.906626e-05	-8.315181e-05	-1.065361e-04	-1.546463e-04	-2.386485e-04	-3.780386e-04	-6.051678e-04	-9.727506e-04	-1.566099e-03	-2.522924e-03	-4.065295e-03	-6.551181e-03	-1.055753e-02	-1.701418e-02	-2.741966e-02	-4.418897e-02	-7.121410e-02	
