0.00000e+00 	1.67616e+113 	
2.50000e-01 	-1.80982e+127 	
5.00000e-01 	-3.57119e+127 	
7.50000e-01 	-5.23784e+127 	
1.00000e+00 	-6.76766e+127 	
1.25000e+00 	-8.12446e+127 	
1.50000e+00 	-9.27943e+127 	
1.75000e+00 	-1.02121e+128 	
2.00000e+00 	-1.09106e+128 	
2.25000e+00 	-1.13722e+128 	
2.50000e+00 	-1.16023e+128 	
2.75000e+00 	-1.16140e+128 	
3.00000e+00 	-1.14265e+128 	
3.25000e+00 	-1.10641e+128 	
3.50000e+00 	-1.05546e+128 	
3.75000e+00 	-9.92769e+127 	
4.00000e+00 	-9.21338e+127 	
4.25000e+00 	-8.44092e+127 	
4.50000e+00 	-7.63759e+127 	
4.75000e+00 	-6.82779e+127 	
5.00000e+00 	-6.03254e+127 	
5.25000e+00 	-5.26907e+127 	
5.50000e+00 	-4.55075e+127 	
5.75000e+00 	-3.88717e+127 	
6.00000e+00 	-3.28447e+127 	
6.25000e+00 	-2.74563e+127 	
6.50000e+00 	-2.27104e+127 	
6.75000e+00 	-1.85895e+127 	
7.00000e+00 	-1.50597e+127 	
7.25000e+00 	-1.20756e+127 	
7.50000e+00 	-9.58495e+126 	
7.75000e+00 	-7.53163e+126 	
8.00000e+00 	-5.85919e+126 	
8.25000e+00 	-4.51299e+126 	
8.50000e+00 	-3.44187e+126 	
8.75000e+00 	-2.59927e+126 	
9.00000e+00 	-1.94381e+126 	
9.25000e+00 	-1.43955e+126 	
9.50000e+00 	-1.05580e+126 	
9.75000e+00 	-7.66901e+125 	
1.00000e+01 	-5.51713e+125 	
1.02500e+01 	-3.93113e+125 	
1.05000e+01 	-2.77438e+125 	
1.07500e+01 	-1.93941e+125 	
1.10000e+01 	-1.34289e+125 	
1.12500e+01 	-9.21062e+124 	
1.15000e+01 	-6.25783e+124 	
1.17500e+01 	-4.21168e+124 	
1.20000e+01 	-2.80795e+124 	
1.22500e+01 	-1.85455e+124 	
1.25000e+01 	-1.21340e+124 	
1.27500e+01 	-7.86497e+123 	
1.30000e+01 	-5.05036e+123 	
1.32500e+01 	-3.21281e+123 	
1.35000e+01 	-2.02485e+123 	
1.37500e+01 	-1.26430e+123 	
1.40000e+01 	-7.82094e+122 	
1.42500e+01 	-4.79321e+122 	
1.45000e+01 	-2.91043e+122 	
1.47500e+01 	-1.75087e+122 	
1.50000e+01 	-1.04356e+122 	
