-4.643888e-16	-4.728035e-16	-4.760940e-16	-4.767846e-16	-4.763010e-16	-4.753110e-16	-4.741211e-16	-4.728760e-16	-4.716471e-16	-4.704714e-16	-4.693684e-16	-4.683491e-16	-4.674191e-16	-4.665816e-16	-4.658380e-16	-4.651887e-16	-4.646338e-16	-4.641728e-16	-4.638053e-16	-4.635307e-16	-4.633483e-16	-4.632575e-16	-4.632577e-16	-4.633484e-16	-4.635292e-16	-4.637995e-16	-4.641592e-16	-4.646080e-16	-4.651459e-16	-4.657729e-16	-4.664897e-16	-4.672969e-16	-4.681962e-16	-4.691900e-16	-4.702826e-16	-4.714806e-16	-4.727948e-16	-4.742421e-16	-4.758502e-16	-4.776624e-16	-4.797478e-16	-4.822147e-16	-4.852295e-16	-4.890354e-16	-4.939323e-16	-4.999738e-16	-5.048446e-16	
-4.073816e-02	-3.719807e-02	-3.441563e-02	-3.210339e-02	-3.008298e-02	-2.824371e-02	-2.651691e-02	-2.485995e-02	-2.324638e-02	-2.165979e-02	-2.008998e-02	-1.853063e-02	-1.697781e-02	-1.542908e-02	-1.388291e-02	-1.233837e-02	-1.079485e-02	-9.252001e-03	-7.709575e-03	-6.167427e-03	-4.625462e-03	-3.083617e-03	-1.541851e-03	-1.349666e-07	1.541550e-03	3.083215e-03	4.624865e-03	6.166497e-03	7.708095e-03	9.249629e-03	1.079104e-02	1.233222e-02	1.387301e-02	1.541313e-02	1.695211e-02	1.848921e-02	2.002322e-02	2.155220e-02	2.307299e-02	2.458052e-02	2.606659e-02	2.751799e-02	2.891342e-02	3.021856e-02	3.137807e-02	3.230278e-02	3.284899e-02	
-8.150229e-02	-7.442009e-02	-6.885357e-02	-6.422768e-02	-6.018560e-02	-5.650590e-02	-5.305119e-02	-4.973621e-02	-4.650802e-02	-4.333380e-02	-4.019316e-02	-3.707344e-02	-3.396678e-02	-3.086830e-02	-2.777495e-02	-2.468485e-02	-2.159681e-02	-1.851009e-02	-1.542422e-02	-1.233891e-02	-9.253968e-03	-6.169264e-03	-3.084717e-03	-2.700026e-07	3.084114e-03	6.168459e-03	9.252773e-03	1.233705e-02	1.542126e-02	1.850534e-02	2.158918e-02	2.467256e-02	2.775515e-02	3.083639e-02	3.391536e-02	3.699057e-02	4.005961e-02	4.311857e-02	4.616116e-02	4.917721e-02	5.215033e-02	5.505409e-02	5.784589e-02	6.045704e-02	6.277687e-02	6.462700e-02	6.571992e-02	
-1.223184e-01	-1.116901e-01	-1.033362e-01	-9.639382e-02	-9.032756e-02	-8.480511e-02	-7.962028e-02	-7.464512e-02	-6.980022e-02	-6.503630e-02	-6.032277e-02	-5.564064e-02	-5.097810e-02	-4.632784e-02	-4.168528e-02	-3.704758e-02	-3.241298e-02	-2.778036e-02	-2.314903e-02	-1.851852e-02	-1.388857e-02	-9.258973e-03	-4.629614e-03	-4.051773e-07	4.628710e-03	9.257765e-03	1.388678e-02	1.851573e-02	2.314458e-02	2.777324e-02	3.240153e-02	3.702914e-02	4.165556e-02	4.627995e-02	5.090094e-02	5.551628e-02	6.012236e-02	6.471332e-02	6.927971e-02	7.380627e-02	7.826841e-02	8.262645e-02	8.681648e-02	9.073543e-02	9.421721e-02	9.699412e-02	9.863474e-02	
-1.632128e-01	-1.490321e-01	-1.378859e-01	-1.286228e-01	-1.205286e-01	-1.131599e-01	-1.062417e-01	-9.960311e-02	-9.313834e-02	-8.678162e-02	-8.049211e-02	-7.424449e-02	-6.802302e-02	-6.181791e-02	-5.562308e-02	-4.943474e-02	-4.325053e-02	-3.706896e-02	-3.088910e-02	-2.471035e-02	-1.853233e-02	-1.235479e-02	-6.177564e-03	-5.405605e-07	6.176358e-03	1.235318e-02	1.852994e-02	2.470662e-02	3.088317e-02	3.705946e-02	4.323525e-02	4.941013e-02	5.558343e-02	6.175402e-02	6.792007e-02	7.407858e-02	8.022474e-02	8.635072e-02	9.244391e-02	9.848397e-02	1.044381e-01	1.102533e-01	1.158444e-01	1.210738e-01	1.257200e-01	1.294257e-01	1.316155e-01	
-2.042116e-01	-1.864704e-01	-1.725253e-01	-1.609359e-01	-1.508087e-01	-1.415891e-01	-1.329329e-01	-1.246267e-01	-1.165379e-01	-1.085842e-01	-1.007146e-01	-9.289735e-02	-8.511284e-02	-7.734880e-02	-6.959761e-02	-6.185455e-02	-5.411664e-02	-4.638204e-02	-3.864957e-02	-3.091850e-02	-2.318833e-02	-1.545877e-02	-7.729597e-03	-6.762226e-07	7.728088e-03	1.545675e-02	2.318534e-02	3.091383e-02	3.864216e-02	4.637015e-02	5.409753e-02	6.182376e-02	6.954802e-02	7.726888e-02	8.498405e-02	9.268980e-02	1.003801e-01	1.080451e-01	1.156692e-01	1.232267e-01	1.306767e-01	1.379530e-01	1.449489e-01	1.514924e-01	1.573062e-01	1.619436e-01	1.646846e-01	
-2.453415e-01	-2.240296e-01	-2.072773e-01	-1.933545e-01	-1.811880e-01	-1.701116e-01	-1.597119e-01	-1.497326e-01	-1.400144e-01	-1.304585e-01	-1.210036e-01	-1.116117e-01	-1.022590e-01	-9.293089e-02	-8.361823e-02	-7.431531e-02	-6.501859e-02	-5.572584e-02	-4.643565e-02	-3.714713e-02	-2.785970e-02	-1.857299e-02	-9.286750e-03	-8.122344e-07	9.284937e-03	1.857057e-02	2.785610e-02	3.714153e-02	4.642674e-02	5.571156e-02	6.499563e-02	7.427834e-02	8.355866e-02	9.283490e-02	1.021043e-01	1.113624e-01	1.206019e-01	1.298111e-01	1.389710e-01	1.480510e-01	1.570019e-01	1.657441e-01	1.741495e-01	1.820115e-01	1.889970e-01	1.945696e-01	1.978643e-01	
-2.866294e-01	-2.617345e-01	-2.421648e-01	-2.259002e-01	-2.116867e-01	-1.987464e-01	-1.865966e-01	-1.749377e-01	-1.635838e-01	-1.524194e-01	-1.413730e-01	-1.304001e-01	-1.194730e-01	-1.085747e-01	-9.769437e-02	-8.682544e-02	-7.596374e-02	-6.510666e-02	-5.425257e-02	-4.340044e-02	-3.254957e-02	-2.169955e-02	-1.085007e-02	-9.486676e-07	1.084796e-02	2.169672e-02	3.254538e-02	4.339390e-02	5.424217e-02	6.508999e-02	7.593692e-02	8.678225e-02	9.762480e-02	1.084626e-01	1.192924e-01	1.301089e-01	1.409038e-01	1.516632e-01	1.623651e-01	1.729737e-01	1.834314e-01	1.936454e-01	2.034660e-01	2.126518e-01	2.208141e-01	2.273259e-01	2.311773e-01	
-3.281026e-01	-2.996100e-01	-2.772115e-01	-2.585948e-01	-2.423255e-01	-2.275131e-01	-2.136052e-01	-2.002591e-01	-1.872620e-01	-1.744817e-01	-1.618365e-01	-1.492753e-01	-1.367667e-01	-1.242908e-01	-1.118356e-01	-9.939344e-02	-8.695952e-02	-7.453089e-02	-6.210567e-02	-4.968268e-02	-3.726115e-02	-2.484058e-02	-1.242063e-02	-1.085595e-06	1.241821e-02	2.483734e-02	3.725635e-02	4.967520e-02	6.209377e-02	7.451181e-02	8.692883e-02	9.934402e-02	1.117560e-01	1.241625e-01	1.365599e-01	1.489421e-01	1.612995e-01	1.736164e-01	1.858673e-01	1.980116e-01	2.099831e-01	2.216758e-01	2.329182e-01	2.434343e-01	2.527790e-01	2.602351e-01	2.646467e-01	
-3.697887e-01	-3.376819e-01	-3.124409e-01	-2.914608e-01	-2.731253e-01	-2.564312e-01	-2.407563e-01	-2.257142e-01	-2.110652e-01	-1.966607e-01	-1.824082e-01	-1.682505e-01	-1.541518e-01	-1.400902e-01	-1.260517e-01	-1.120280e-01	-9.801352e-02	-8.400501e-02	-7.000036e-02	-5.599820e-02	-4.199768e-02	-2.799825e-02	-1.399951e-02	-1.223091e-06	1.399678e-02	2.799460e-02	4.199227e-02	5.598977e-02	6.998695e-02	8.398352e-02	9.797894e-02	1.119723e-01	1.259620e-01	1.399456e-01	1.539189e-01	1.678751e-01	1.818032e-01	1.956857e-01	2.094940e-01	2.231820e-01	2.366754e-01	2.498546e-01	2.625266e-01	2.743801e-01	2.849140e-01	2.933200e-01	2.982958e-01	
