0.00000e+00 	5.86955e+00 	
2.46914e-01 	5.91955e+00 	
4.93827e-01 	6.06956e+00 	
7.40741e-01 	6.31966e+00 	
9.87654e-01 	6.66996e+00 	
1.23457e+00 	7.12064e+00 	
1.48148e+00 	7.67190e+00 	
1.72840e+00 	8.32399e+00 	
1.97531e+00 	9.07722e+00 	
2.22222e+00 	9.93192e+00 	
2.46914e+00 	1.08885e+01 	
2.71605e+00 	1.19473e+01 	
2.96296e+00 	1.31089e+01 	
3.20988e+00 	1.43737e+01 	
3.45679e+00 	1.57422e+01 	
3.70370e+00 	1.72150e+01 	
3.95062e+00 	1.87927e+01 	
4.19753e+00 	2.04759e+01 	
4.44444e+00 	2.22650e+01 	
4.69136e+00 	2.41556e+01 	
4.93827e+00 	2.58622e+01 	
5.18519e+00 	2.51063e+01 	
5.43210e+00 	2.31990e+01 	
5.67901e+00 	2.13572e+01 	
5.92593e+00 	1.96211e+01 	
6.17284e+00 	1.79907e+01 	
