0.00000e+00 	-1.99640e-16 	
2.46914e-01 	3.68825e-01 	
4.93827e-01 	7.39327e-01 	
7.40741e-01 	1.11302e+00 	
9.87654e-01 	1.49112e+00 	
1.23457e+00 	1.87447e+00 	
1.48148e+00 	2.26355e+00 	
1.72840e+00 	2.65851e+00 	
1.97531e+00 	3.05923e+00 	
2.22222e+00 	3.46543e+00 	
2.46914e+00 	3.87673e+00 	
2.71605e+00 	4.29272e+00 	
2.96296e+00 	4.71297e+00 	
3.20988e+00 	5.13712e+00 	
3.45679e+00 	5.56483e+00 	
3.70370e+00 	5.99582e+00 	
3.95062e+00 	6.42985e+00 	
4.19753e+00 	6.86671e+00 	
4.44444e+00 	7.30470e+00 	
4.69136e+00 	7.65047e+00 	
4.93827e+00 	3.80822e+00 	
5.18519e+00 	-7.23779e+00 	
5.43210e+00 	-7.51443e+00 	
5.67901e+00 	-7.08600e+00 	
5.92593e+00 	-6.64795e+00 	
6.17284e+00 	-6.21247e+00 	
